timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591281821680,11772,Submit answer,200,,Thread Group 1-50,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11772,0,78
1591281824855,8612,Submit answer,200,,Thread Group 1-63,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8612,0,65
1591281812402,21095,Submit answer,200,,Thread Group 1-248,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,21095,0,89
1591281821971,11550,Submit answer,200,,Thread Group 1-110,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11550,0,106
1591281824868,8658,Submit answer,200,,Thread Group 1-286,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8658,0,83
1591281826255,7301,Submit answer,200,,Thread Group 1-299,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7301,0,137
1591281823435,10138,Submit answer,200,,Thread Group 1-206,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10138,0,137
1591281824920,8662,Submit answer,200,,Thread Group 1-16,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8662,0,93
1591281821980,11627,Submit answer,200,,Thread Group 1-36,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11627,0,108
1591281821982,11629,Submit answer,200,,Thread Group 1-280,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11629,0,108
